Date,Sender,Message
2025-02-23T12:25:06+00:00,-1002043952453,"🇱🇧 Secretary-general of Hezbollah Naim Qassem:
Out of loyalty, I must mention other figures who were killed in the two attacks alongside Nasrallah, Hajj Abbas [Nilforoushan] of the Revolutionary Guards, and other leaders of the Lebanese Resistance.

I also salute the wounded and the hostages, and we tell them that we will not abandon you in the hands of the Zionists. All necessary pressure must be exerted to secure your release

This unprecedented massive crowd in Lebanon is an expression of loyalty to the resistance, as well as a symbol of national and Islamic unity, and unity around the Palestinian cause.


📝 L’Orient Today
🗺️ @PoliticsGR"
2025-02-23T12:22:21+00:00,-1002043952453,"🇱🇧 Secretary-general of Hezbollah Naim Qassem on the martyrdom of Hassan Nasrallah:
Let everyone know that you are renewing your oath today. Today, we bid farewell to an exceptional leader of national and regional stature, beloved by the people and the oppressed of this world, beloved by the Palestinians — Sayyed Hassan Nasrallah.

Hassan Nasrallah is the beloved of the Resistance fighters and of everyone, the champion of the Palestinian cause. He remained on the front lines until his assassination. He lives on within us. We will remain faithful to the oath after your death, just as you once said after the death of Abbas Moussawi: we will not abandon the path of Resistance.

We want to pledge allegiance to you, Hassan Nasrallah. You will be missed as a pillar of the Resistance, but you remain present in our minds.


📝 L’Orient Today
🗺️ @PoliticsGR"
2025-02-23T12:18:15+00:00,-1002043952453,"🇱🇧 Secretary-general of Hezbollah Naim Qassem is currently giving a speech.


📝 L’Orient Today
🗺️ @PoliticsGR"
2025-02-23T12:05:17+00:00,-1002043952453,"🇮🇱🇱🇧 Israeli airplanes are flying at low attitudes over Beirut.


📝 Bint Jbeil
🗺️ @PoliticsGR"
2025-02-23T11:42:07+00:00,-1002043952453,"🇱🇧🇮🇱 Israeli airplanes attempted to fly at low attitudes over Beirut and the funeral attendees responded with “Death to Israel”.


📝 Sabereen
🗺️ @PoliticsGR"
2025-02-23T11:35:06+00:00,-1002043952453,"🇱🇧🇱🇧 The coffins of former Hezbollah Secretary General Sayyed Hassan Nasrallah and former Executive Council Chairman Sayyed Hashem Safiyeddine have arrived at Camille Chamoun Sports City Stadium in Beirut.

@TabZLIVE"
2025-02-23T11:10:06+00:00,-1002043952453,"🇱🇧 Lebanese interior minister Ahmad Hajjar is monitoring the security measures implemented by the Internal Security Forces (ISF), the Lebanese Army and Civil Defense in and around Camille Chamoun Stadium for the funeral.

Security and military forces began enforcing the necessary security measures last night and early this morning on all boulevards and roads leading from Beirut and other regions to the funeral site at Sports City.


📝 L’Orient Today
🗺️ @PoliticsGR"
2025-02-23T11:07:06+00:00,-1002043952453,"🇮🇶🇱🇧🇮🇷 Scenes from the city of Kadhmiya, Iraq, where a parallel ceremony is held in memory of Nasrallah


📝 Sabereen
🗺️ @PoliticsGR"
2025-02-23T11:05:06+00:00,-1002043952453,"🇱🇧 The head of the Maronite-led Free Patriotic Movement (FPM), Gebran Bassil, wrote on X, addressing Hassan Nasrallah:
On the day of your funeral, the hours of long dialogue between us rush into my memory. A cause that brought us together is the protection of Lebanon's land, people, and wealth, its mission, and the relationship between its people.

In your life, as in your martyrdom, you carried and defended this truth, which, even if we parted ways, was and will remain our cause in the FPM. May God have mercy on you and protect Lebanon.

The FPM is represented by at least two MPs at the funeral ceremony: Salim Aoun and Cesar Abi Khalil.


📝 L’Orient Today
🗺️ @PoliticsGR"
2025-02-23T11:01:58+00:00,-1002043952453,"🇱🇧🇮🇷 Footage from Nasrallah’s funeral, massive crowds have packed the stadium and nearby roads.


📝 Al Manar, Sabereen
🗺️ @PoliticsGR"
2025-02-23T08:55:58+00:00,-1002043952453,"🇱🇧🇮🇷 Today is the grand funeral of martyr Sayyed Hassan Nasrallah, the leader of Hezbollah from 1992 to 2024, under whom it undoubtedly became the dominant movement in the Lebanese society.

Thousands of people have attended the funeral in a packed Camille Chamoun Stadium. Iran sent a lavish representation including FM Abbas Aragchi and Parliament Speaker Mohammad Baker Qalibaf.


📝 Al Manar
🗺️ @PoliticsGR"
2025-02-22T12:35:06+00:00,-1002043952453,"🇵🇸🇮🇱⚡️ Omer Shem Tov kisses the head of two Al-Qassam fighters on stage in Nuseirat, Central Gaza.

@TabZLIVE"
2025-02-22T12:32:47+00:00,-1002043952453,"🇵🇸🇮🇱 Hamas has also handed over Israeli prisoners Omer Shem Tov, Eliya Cohen, and Omer Wenkert to the Red Cross in Nuseirat, central Gaza.


📝 Al Jazeera, QNN
🗺 @PoliticsGR"
2025-02-22T08:30:06+00:00,-1002043952453,"🇵🇸🇮🇱 Hamas handed over two hostages to the Red Cross, Tal Shoham and Avera Mengistu. Another four hostages will be released in Nuseirat in exchange for 600 Palestinians.

The IDF has been notified by the Red Cross of their release. 


📝 Al Jazeera, QNN
🗺 @PoliticsGR"
2025-02-21T18:00:06+00:00,-1002043952453,"🇺🇸🇵🇸🇯🇴🇪🇬 Amid continued opposition from Palestinian leaders and Arab states, Donald Trump is now backing down from the Gaza displacement plan and says he will only recommend it to negotiations instead of imposing it.


📝 Al Jazeera
🗺 @PoliticsGR"
2025-02-21T08:42:33+00:00,-1002043952453,"🇮🇱🇦🇲 Israel has reportedly ordered the confiscation of the Armenian Patriarchate in Jerusalem and its historic properties, claiming that it has accumulated debts that it described as “astronomical and illegal” since 1994.

The move has been repudiated by Christian leaders across Jerusalem and Jerusalem’s Armenian Patriarch has sent a letter of protest to PM Netanyahu.

💬 Where do “Christian” Zionists stand on that?


📝 Middle East Monitor
🗺 @PoliticsGR"
2025-02-20T21:12:51+00:00,-1002043952453,"🇵🇸🇮🇱 Rumours that Al Qassam Brigades in Tulkarm claimed the attack are false and promoted by renowned propaganda machines.

So far they published a statement denouncing the occupation. 


🗺 @PoliticsGR"
2025-02-20T20:50:15+00:00,-1002043952453,"🇵🇸🇮🇱 Tel Aviv district police commander Chaim Sargrof Said that the explosives likely originated from the West Bank and were crudely assembled.

Netanyahu is receiving continuous updates on the event and will soon hold a security assessment.


📝 Ynet
🗺 @PoliticsGR"
2025-02-20T20:42:06+00:00,-1002043952453,"🇮🇱❌🇵🇸🇵🇸🇮🇷 — Written text on one of the bombs reads:
Nasrallah 
Hezbollah 
Sinwar"
2025-02-20T20:05:06+00:00,-1002043952453,"#BREAKING 
🇵🇸❌🇮🇱⁉️ — Three busses have exploded in Bat Yam in Israel, Tel Aviv district.

➡️Israeli police is investigating and there are suspicions of 2 more busses having a bomb planted.

➡️Busses reportedly had no passengers"
2025-02-20T18:40:02+00:00,-1002043952453,"— 🇱🇧 🇵🇸 ☦️ A message by Archbishop Atallah Hannah, Archbishop of Sebastia, from the Greek Orthodox Patriarchate of Jerusalem, on the funeral of Sayyed Hassan Nasrallah:

'Dear friends, in just a few days, Lebanon will witness a great and exceptional event: the funeral of His Eminence, Sayyed Hassan Nasrallah, and the martyrs who stood with him. 

We, from Jerusalem, stand in reverence and honor for the sacrifices made by Sayyed Hassan and his companions, those who stood with Palestine, defended it, and paid a heavy price for it. We are loyal to these sacrifices. All Palestinians are loyal to the sacrifices of Sayyed Hassan and his comrades.

While we send our condolences from the heart of our holy city, we want to express that we will never forget those who stood with Palestine and defended it during the most difficult times and under the harshest conditions. Today, the Palestinian cause is being conspired against. Our enemies seek to displace our people and erase our cause. But the Palestinians will never raise the flag of surrender. We hold firmly to our rights, our principles, and our constants. The word 'surrender' has no place in our Palestinian dictionary.

Dear friends, we are all one family, one nation, facing the colonial projects that do not only target Palestine but the entire nation. Our message has always been, and will continue to be, that Palestine is the compass. Whoever’s compass is Palestine is in the right place, and whoever’s compass points elsewhere is in the wrong place. We urge them to correct their course and set their compass in the right direction.

Our dear friends, our message today is that we, as a community, must remain united, Christians and Muslims, across all sects and denominations. They want us to be fragmented, divided. They want us to speak the language of sectarianism. They want us divided so they can implement their projects, following the well-known adage 'divide and conquer.' They want to divide us so they can push forward their colonial projects that target Palestine and the entire nation.

We will remain Christians and Muslims in this region, one nation, with our compass pointing to Jerusalem, and our cause being Palestine. We must not allow anyone, or any entity, to push projects aimed at further division and fragmentation. We are one family, and that is how we have been, and how we will always remain.'

@Middle_East_Spectator"
2025-02-20T15:12:07+00:00,-1002043952453,"🇮🇱❌🇵🇸☦✝ — Another friendly-fire Jewish attack occured, this time in Jerusalem.

➡️According to Police the attacker confused a Jewish woman to a Christian, he shouted ""CHRISTIAN CHRISTIAN"" after stabbing her.

➡️Recently, attacks on Christians and their holy sites by settlers in Jerusalem have increased, and there are also many reports of Jewish youth spitting on Christian and nuns."
2025-02-20T08:16:21+00:00,-1002043952453,"🇵🇸🇮🇱 Hamas handed over the bodies of children Kfir and Ariel Bibas, who were killed in Israeli airstrikes, to the Red Cross.


📝 QNN, Reuters
🗺 @PoliticsGR"
2025-02-19T23:53:51+00:00,-1002043952453,"🇺🇸🇵🇸🇲🇿⁉️ President Trump repeats the false claim that $100 million was allocated by USAID for condoms for Hamas.

Does everybody know what a condom is?

@TabZLIVE"
2025-02-18T20:10:06+00:00,-1002043952453,"🇵🇸🇮🇱 Hamas Gaza leader Khalil Al Hayya says four Israeli captives’ bodies will be handed over on Thursday and six living abductees on Saturday as part of the ceasefire agreement with Israel.


📝 Al Jazeera 
🗺 @PoliticsGR"
2025-02-18T20:07:06+00:00,-1002043952453,"🇮🇱🇵🇸 Negotiations for the second phase of the Gaza ceasefire deal will begin this week, Israeli FM Gideon Sa’ar said.


📝 Al Jazeera 
🗺 @PoliticsGR"
2025-02-18T20:05:06+00:00,-1002043952453,"🇺🇸🇮🇱🇵🇸 In an extraordinary and provocative move, US President Donald Trump has proposed that Washington assume control of the Gaza Strip and turn it into the “Riviera of the Middle East” after its residents leave. The move was met with criticism from regional powers, international organisations and even members of his party and administration. Today’s article contains a brief capture of events since the ceasefire, an explanation of Trump’s policy on the Middle East issue, and we will finally discuss whether recent moves will prevent the implementation of a two-state solution."
2025-02-18T16:44:27+00:00,-1002043952453,"🇱🇧🇮🇱 Lebanese president Joseph Aoun held talks with PM Nawaf Salam and parliament speaker Nabih Berri to discuss Israeli violations of the truce deal.

They once again called for a full Israeli army pull out from southern territories.


📝 Al Jazeera
🗺 @PoliticsGR"
2025-02-17T19:35:54+00:00,-1002043952453,"🇮🇱🇱🇧 An Israeli official said that the IDF will remain in 5 south Lebanon positions until Beirut fulfils all terms of the ceasefire deal.

He said Tel Aviv will continue to “aggressively enforce” the ceasefire.


📝 Times of Israel
🗺 @PoliticsGR"
2025-02-17T01:16:31+00:00,-1002043952453,"🇺🇸🇮🇱🇵🇸 President Trump stated that it is up to Netanyahu to decide how to handle Hamas:
I told Bibi, you do whatever you want, because, you know, my statement was they [the hostages] gotta come back now.


🗺 @PoliticsGR"
2025-02-16T15:18:42+00:00,-1002043952453,"🇱🇧🇮🇷 Lebanon informs Iran of the suspension of Iranian flights to Beirut until February 18.

@TabZLIVE"
2025-02-16T15:18:42+00:00,-1002043952453,"🇱🇧🇮🇷 Lebanon informs Iran of the suspension of Iranian flights to Beirut until February 18.

@TabZLIVE"
2025-02-16T15:10:06+00:00,-1002043952453,"🇷🇺🤝🇸🇩 — 📰 Bloomberg:
Russia gets Sudan’s approval to build naval base.

📝It's worthy to note that lately, Russia has sold millions of barrels of fuel and weapons to the Sudanese military, while Iran has sent weapons and dozens of drones. This has allowed the military to retake part of the capital, Khartoum, and large swaths of territory across the country from the Rapid Support Forces."
2025-02-15T15:15:06+00:00,-1002043952453,"🇱🇧🇱🇧 Hezbollah has reportedly announced the end of the protest at the Old Airport Road in Beirut and has transferred the message to the protesters.


📝 Al Manar
🗺 @PoliticsGR"
2025-02-15T15:13:58+00:00,-1002043952453,"🇱🇧❌🇺🇸🇮🇱 Deputy Head of Hezbollah's Political Council, Mahmoud Qamati:

The state is not only under American hegemony today but also under Israeli dictates.

We refuse to be under American occupation. We are patient, but patience has its limits.

@TabZLIVE"
2025-02-15T15:11:07+00:00,-1002043952453,"🇱🇧🪖❌🇱🇧 The Lebanese Army continues to fire tear gas at pro-Hezbollah protesters on Old Airport Road in Beirut, Lebanon.

@TabZLIVE"
2025-02-15T14:55:43+00:00,-1002043952453,"🇱🇧🇱🇧 The Lebanese Army has raided the public Hezbollah protest on Old Airport Road in Beirut. The army is using tear gas to disperse the crowd, causing chaos in the streets.


🗺 @PoliticsGR"
2025-02-15T14:52:36+00:00,-1002043952453,"🇱🇧🇱🇧 Scenes from the huge Hezbollah protest on Old Airport Road in Beirut, Lebanon!


🗺 @PoliticsGR"
2025-02-15T14:25:06+00:00,-1002043952453,"🇱🇧🇱🇧❌🇮🇱 Many pro-Hezbollah protesters have now gathered under the bridge on Old Airport Road in Beirut!

@TabZLIVE"
2025-02-15T14:22:06+00:00,-1002043952453,🇮🇱❌🇵🇸 — Palestinians have burned the shirts with star of David that Israel forced them to wear
2025-02-15T14:20:54+00:00,-1002043952453,"🇮🇱🇵🇸 In exchange, Israel has released 369 Palestinian prisoners. 

The occupation prison authorities additionally forced Palestinian detainees to wear the Star of David with the phrase ‘we will not forget, we will not forgive’. Four of them have been transferred to hospitals due to poor health.


📝 Middle East Monitor, QNN
🗺️ @PoliticsGR"
2025-02-15T14:15:49+00:00,-1002043952453,"🇵🇸🇮🇱 Hamas handed over three hostages to the Red Cross; Alexander Trufanov, Sagui Dekel-Chen and Yair Horn.

They have been reportedly reunited with their families.


📝 Middle East Monitor
🗺️ @PoliticsGR"
2025-02-14T13:35:06+00:00,-1002043952453,"🇵🇸🇮🇱 Hamas named three Israeli captives to be released on Saturday in exchange for 369 Palestinian prisoners, including 36 serving life sentences and 333 with origin from Gaza.

The hostages are Alexander Trufanov, Sagui Dekel-Chen and Yair Horn.


📝 Al Jazeera
🗺️ @PoliticsGR"
2025-02-13T20:58:23+00:00,-1002043952453,"🇱🇧🇮🇱 Lebanon will press for Israeli withdrawal from occupied areas by 18 February, according to president Joseph Aoun.

Meanwhile, Hezbollah invited the government to the funerals of Hassan Nasrallah and Hashem Safieddine.


📝 L’Orient Today
🗺️ @PoliticsGR"
2025-02-13T20:55:56+00:00,-1002043952453,"🇱🇧🇮🇷 Hezbollah MP Ibrahim Al Moussawi:
The Lebanese put the government in front of its responsibilities and demand that it take the necessary measures to ensure Lebanon's sovereignty over all its public facilities, the most important of which is the airport.

We call on the Lebanese state to return its citizens from Tehran immediately and not to comply with Israeli threats under any name or circumstance.


📝 Al Manar
🗺 @PoliticsGR"
2025-02-13T20:53:20+00:00,-1002043952453,"🇱🇧🇮🇷 Protesters have blocked the Beirut Rafic Hariri Airport road in protest against preventing an Iranian plane carrying Lebanese citizens onboard from heading from Tehran to Beirut.


📝 Al Manar, Al Mayadeen
🗺 @PoliticsGR"
2025-02-13T14:15:52+00:00,-1002043952453,"🇵🇸❌🇮🇱🇮🇱 — Ben Gvir rejecting Netanyahu's claims:
Another hidden clause is revealed in this agreement, which is a complete surrender to Hamas. It has been revealed that Israel has committed to bringing 60,000 mobile homes into Gaza."
2025-02-13T09:00:48+00:00,-1002043952453,"🇮🇱🇵🇸🇪🇬🇶🇦 Israel has reportedly sent a message to Hamas through Egypt and Qatar that the hostage release-ceasefire deal will continue if the group releases three more hostages on Saturday.


📝 Times of Israel
🗺 @PoliticsGR"
2025-02-12T20:27:06+00:00,-1002043952453,"🇱🇧🇮🇱 The media offices of the Lebanese presidency and parliament speaker Nabih Berri denied media reports claiming that Lebanon and Israel had agreed to extend the ceasefire beyond Ramadan and Eid Al Fitr, which fall at the end of March.

💬 I personally don’t rule out a deal behind closed doors, take it with a grain of salt.


📝 Xinhua
🗺 @PoliticsGR"
2025-02-12T20:22:57+00:00,-1002043952453,"🇮🇱🇺🇸❌🇵🇸🇵🇸🤝🇸🇦 — Hamas leader Sami Abu Zuhri explains the movement's position:
➡️We are committed to the agreement as it is, and we will not release all prisoners on Saturday.

➡️Trump's threats do not scare us, they are worthless.

➡️The Israeli Defense Minister's statements about resuming fighting are ridiculous.

➡️We are very satisfied with the official Arab rejection of the deportation of Palestinians from Gaza."
2025-02-11T19:55:06+00:00,-1002043952453,"🇾🇪🇵🇸🇮🇱 Ansarullah leader Abdul Malik Al Houthi has stated that Yemeni fighters are ready to attack Israel if it resumes its offensive in Gaza in violation of the ceasefire agreement.

💬 This comes as Red Sea trade has yet to recover following the ceasefire.


📝 Press TV
🗺 @PoliticsGR"
2025-02-11T19:30:21+00:00,-1002043952453,"🇺🇸🇯🇴🇵🇸⚡️ King Abdullah II of Jordan announced that the country will immediately accept 2,000 severely ill or cancer-stricken children from Gaza. 

President Trump praised this as ""a beautiful gesture.""

@TabZLIVE"
2025-02-11T17:50:35+00:00,-1002043952453,"🇯🇴🇺🇸🇵🇸🇪🇬 Jordan’s king Abdullah’s statements:

- On being asked whether there is a parcel of land where Palestinians can live in Jordan, says he has to do “what is best for his country”.

- Arab states will come to the United States with a response to Trump’s Gaza plan.

- Abdullah said to wait in order to see a plan from Egypt.

- There will be a response from a multitude of countries to the US plan for Gaza.

Meanwhile, Trump reiterated his support for Gaza to come under US authority.


📝 Al Jazeera
🗺 @PoliticsGR"
2025-02-11T17:37:11+00:00,-1002043952453,"🇮🇱❌🇵🇸 — Part of the Israeli violations of the provisions of the humanitarian protocol in Gaza:
What was agreed upon:
• 12,000 aid trucks
• 50 fuel trucks per day
• 60,000 mobile housing units
• 200,000 tents

What actually arrived:
• 8,500 aid trucks
• 15 fuel trucks per day
• No mobile housing units arrived.
• 20,000 tents
📝Violations:
• Shortage of 3,500 aid trucks
• Shortage of 35 fuel trucks per day
• Hundreds of thousands deprived of temporary housing
• Shortage of 180,000 tents"
2025-02-10T19:35:06+00:00,-1002043952453,"🇮🇷⚡️ Iran marks the 46th anniversary of the Islamic Revolution with nationwide celebrations.

@TabZLIVE"
2025-02-10T19:32:55+00:00,-1002043952453,"⚡️🇵🇸🇮🇱 - Following the announcement of postponing the Prisoners Exchange by the AlQassam Brigades, due to Israel's violations, Israeli Settlers have begun blocking the streets of ""Tel Aviv"" and demonstrating, demanding the continuation of the exchange deal."
2025-02-10T19:30:47+00:00,-1002043952453,"🇱🇧🇵🇸🇮🇱 Professor Rami Khouri of the American University in Beirut on Hamas move to suspend the release of hostages:
This is a political statement designed to pressure both the United States and the Israeli government and people. This is an example of the kind of resistance politically that Hamas puts up. No other Arab party – except maybe in Yemen – is really doing this in a sustained manner.

This is the reason why Hamas is taken seriously, because it does stick to the point and maintains political pressure to achieve its goals.

Hamas represents now better than anybody – certainly better than the Palestinian Authority and the PLO – the collective Palestinian will, and that includes the will to co-exist with the state of Israel with its Jewish majority.


📝 Al Jazeera
🗺 @PoliticsGR"
2025-02-10T19:27:35+00:00,-1002043952453,"🇮🇱🇵🇸 Defence minister Israel Katz accused Hamas of violating the ceasefire agreement after the group announced it was halting the release of hostages until further notice.


📝 Ynet
🗺 @PoliticsGR"
2025-02-10T19:25:12+00:00,-1002043952453,"🇮🇱🇵🇸 The IDF Gaza Division has reportedly cancelled leaves and soldiers are scanning near the border community of Yad Mordechai for suspicious movements.


📝 Times of Israel
🗺 @PoliticsGR"
2025-02-09T12:45:10+00:00,-1002043952453,"🇱🇧 The complete cabinet of the new Lebanese government headed by Nawaf Salam:

🖤 Presidential picks:
🔸 Minister of Defence: Michel Menassa (Independent)
🔸 Minister of Information: Paul Morcos (Independent)
🔸 Minister of Tourism: Laura Khazen Lahoud (Independent)

🖤 Prime Minister picks:
🔸 Prime Minister: Nawaf Salam (Independent)
🔸 Deputy Prime Minister: Tarek Mitri (Independent)
🔸 Minister of Administrative Development: Fadi Makki (Independent)
🔸 Minister of Culture: Ghassan Salame (Independent)
🔸 Minister of Economy and Trade: Amer Bisat (Independent)
🔸 Minister of Education and Higher Education: Rima Karami (Independent)
🔸 Minister of Interior and Municipalities: Ahmad Al Hajjar (Independent)
🔸 Minister of Social Affairs: Hanine Sayyed (Independent)

❤️ Strong Republic share:
🔸 Minister of Energy and Water: Joe Saddi (LF)
🔸 Minister of Foreign Affairs and Emigrants: Youssef Rajji (LF)
🔸 Minister of Industry: Joe Issa El Khoury (LF)
🔸 Minister of Information Technology and Artificial Intelligence: Kamal Chehadeh (LF)
🔸 Minister of Telecommunications: Charles El Hajj (LF)

💚 Development and Liberation share:
🔸 Minister of Environment: Tamara El Zein (Amal)
🔸 Minister of Finance: 
Yassine Jaber (Amal)

💛 Loyalty to the Resistance share:
🔸 Minister of Labour: Mohammad Haidar (Hezbollah)
🔸 Minister of Public Health: 
Rakan Nasreddine (Hezbollah)

🤎 Democratic Gathering share:
🔸 Minister of Agriculture: Nizar Hani (PSP)
🔸 Minister of Public Works and Transport: Fayez Rasamny (PSP)

💚 Kataeb share:
🔸 Minister of Justice: Adel Nassar (Kataeb)

❤️ ARF share:
🔸 Minister of Youth and Sports: Nora Bayrakdarian (ARF)

💬 For a composition of the Lebanese Parliament, you can check out this post.


📝 The New Arab
🗺️ @PoliticsGR"
2025-02-09T11:52:06+00:00,-1002043952453,"🇵🇸🇮🇱 Hamas announced the IDF has fully withdrawn from the Netzarim corridor.


📝 QNN, Reuters
🗺️ @PoliticsGR"
2025-02-09T11:45:06+00:00,-1002043952453,"🇵🇸🇮🇱⚡️ Israeli hostage Or Levi on the stage in Deir Al-Balah: 

Thank you to the Qassam Brigades for preserving us. I want the negotiations to continue and the war to end. I call for negotiations, not for “military pressure.”

@TabZLIVE"
2025-02-09T11:43:07+00:00,-1002043952453,"🇵🇸🇮🇱 Hamas handed over yesterday the three hostages to the Red Cross; Ohad Ben Ami, Eli Sharabi and Or Levy.

They were later sent back to Israel.


📝 Times of Israel
🗺️ @PoliticsGR"
2025-02-07T20:39:09+00:00,-1002043952453,"🇵🇸🇮🇱 Hamas named three Israeli captives to be released on Saturday in exchange for 183 Palestinian prisoners following a tense delay after it accused Israel of breaching their ceasefire by preventing humanitarian aid and other key supplies from entering Gaza.

The hostages are Ohad Ben Ami, Eli Sharabi and Or Levy.


📝 Al Jazeera
🗺️ @PoliticsGR"
2025-02-07T20:30:49+00:00,-1002043952453,"⚡️🇮🇱❌🇵🇸 -  The IDF is expected to withdraw completely from the ""Netzarim"" Corridor by next Sunday, leaving their forces in the ""Phelidelphi"" Corridor of Rafah and the ""buffer zones"" only. 

Image attached displays current map of the Netzarim Corridor.
Blue displays IDF Control, Black displays previous clearance operations."
2025-02-06T21:53:15+00:00,-1002043952453,"🇮🇱🇱🇧 Israeli warplanes launched strikes deep inside Lebanon, especially in the eastern Bekaa, due to “the transfer of weapons from Syria and the establishment of new Hezbollah sites.”.

Airstrikes were reported in Sarij in the eastern Bekaa mountain range, the outskirts of Jenta, Nabi al-Sheet, and Brital, the Houmin region, and two raids between Kafrwa and Wadi al-Zahrani.


📝 Channel 12, Israeli Army Radio
🗺 @PoliticsGR"
2025-02-06T21:46:38+00:00,-1002043952453,"#BREAKING
🇵🇸❌🇮🇱 — Former Israeli Defense Minister Galant:
In some locations, orders were given to implement the Hannibal directive and in other locations not and this is a problem

📝This is the first confession by a top Israeli official of activating the Hannibal directive, to kill their own civilians in case of fear of captivity."
